"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1914948465609859203","Thu Apr 24 15:34:34 +0000 2025","0","@tvOneNews Kejaksaan alergi kebenaran butuh periksa nurani. #PembungkamanDemokrasi #PembungkamanPers","1915429163240214557","","tvOneNews","in","","0","0","0","https://x.com/undefined/status/1915429163240214557","1874740660781355008",
"1914948465609859203","Thu Apr 24 15:34:25 +0000 2025","0","@tvOneNews Saat pers dibungkam kejahatan dibiarkan merajalela. #PembungkamanDemokrasi #PembungkamanPers","1915429125994799378","","tvOneNews","in","","0","0","0","https://x.com/undefined/status/1915429125994799378","1874740660781355008",
"1914948465609859203","Thu Apr 24 15:34:14 +0000 2025","0","@tvOneNews Kejaksaan maunya media jadi corong bukan kontrol. #PembungkamanDemokrasi #PembungkamanPers","1915429078917931122","","tvOneNews","in","","0","0","0","https://x.com/undefined/status/1915429078917931122","1874740660781355008",
"1915090748351058260","Thu Apr 24 15:34:11 +0000 2025","0","@dudungtakdun9 @AdhieMassardi Demokrasi butuh kebebasan bicara bukan intimidasi. Kejaksaan anying #PembungkamanDemokrasi #PembungkamanPers","1915429066322395549","","dudungtakdun9","in","","0","0","0","https://x.com/undefined/status/1915429066322395549","1903009260843520000",
"1914948465609859203","Thu Apr 24 15:34:04 +0000 2025","0","@tvOneNews Jika kritik dianggap makar kita sedang dijajah diam-diam. #PembungkamanDemokrasi #PembungkamanPers","1915429037893394748","","tvOneNews","in","","0","0","0","https://x.com/undefined/status/1915429037893394748","1874740660781355008",
"1915090748351058260","Thu Apr 24 15:33:47 +0000 2025","0","@AdhieMassardi Demokrasi butuh kebebasan bicara bukan intimidasi. Kejaksaan anying #PembungkamanDemokrasi #PembungkamanPers","1915428967865344234","","secretinpublic_","in","","0","0","0","https://x.com/undefined/status/1915428967865344234","1903009260843520000",
"1915090748351058260","Thu Apr 24 15:33:33 +0000 2025","0","@ikhsan64391 @AdhieMassardi Demokrasi butuh kebebasan bicara bukan intimidasi. Kejaksaan anying #PembungkamanDemokrasi #PembungkamanPers","1915428907467391261","","ikhsan64391","in","","0","0","0","https://x.com/undefined/status/1915428907467391261","1903009260843520000",
"1915090748351058260","Thu Apr 24 15:33:24 +0000 2025","0","@AdhieMassardi Demokrasi butuh kebebasan bicara bukan intimidasi. Kejaksaan anying #PembungkamanDemokrasi #PembungkamanPers","1915428872751120852","","secretinpublic_","in","","0","0","0","https://x.com/undefined/status/1915428872751120852","1903009260843520000",
"1914915339210768455","Thu Apr 24 15:33:14 +0000 2025","0","@OniMeniq74 KEJAKSAAN TAI! #PembungkamanDemokrasi #PembungkamanPers","1915428830204006455","","OniqMonieq74","in","","0","0","0","https://x.com/undefined/status/1915428830204006455","1724349251361374208",
"1915428798222250042","Thu Apr 24 15:33:07 +0000 2025","12","KEJAKSAAN TAI! #PembungkamanDemokrasi #PembungkamanPers","1915428798222250042","","","in","","7","0","0","https://x.com/undefined/status/1915428798222250042","1724349251361374208",
"1915090748351058260","Thu Apr 24 15:32:59 +0000 2025","0","@AdhieMassardi KEJAKSAAN TAI! #PembungkamanDemokrasi #PembungkamanPers","1915428766131630374","","AdhieMassardi","in","","0","0","0","https://x.com/undefined/status/1915428766131630374","1724349251361374208",
"1915428724650238164","Thu Apr 24 15:32:49 +0000 2025","2","KEJAKSAAN TAI! #PembungkamanDemokrasi #PembungkamanPers","1915428724650238164","","","in","","0","0","0","https://x.com/undefined/status/1915428724650238164","1724349251361374208",
"1915090748351058260","Thu Apr 24 15:25:02 +0000 2025","0","@AdhieMassardi Harli bilang berita itu koreksi tapi Jaksa justru koreksi pakai borgol. #PembungkamanDemokrasi #PembungkamanPers","1915426767206310000","","AdhieMassardi","in","","0","0","0","https://x.com/undefined/status/1915426767206310000","1889348018190815232",
"1914603444842979331","Thu Apr 24 15:23:32 +0000 2025","0","@niwseir Demokrasi butuh kebebasan bicara bukan intimidasi. #PembungkamanDemokrasi #PembungkamanPers","1915426387625930968","","niwseir","in","","0","0","0","https://x.com/undefined/status/1915426387625930968","1876179039351971840",
"1914948465609859203","Thu Apr 24 14:58:34 +0000 2025","0","@tvOneNews Negara jaksa agung kali ini mah #Kejagung #PembungkamanDemokrasi #PembungkamanPers","1915420104629842030","","tvOneNews","in","","0","0","0","https://x.com/undefined/status/1915420104629842030","1876179039351971840",
"1914948465609859203","Thu Apr 24 14:44:51 +0000 2025","0","@tvOneNews Kejagung anti kritik! #PembungkamanDemokrasi #PembungkamanPers","1915416655112659014","","tvOneNews","in","","0","0","0","https://x.com/undefined/status/1915416655112659014","1889325899176374272",
"1914948465609859203","Thu Apr 24 14:44:35 +0000 2025","0","@tvOneNews Pejabat gila anti kritik! #PembungkamanDemokrasi #PembungkamanPers","1915416586338373796","","tvOneNews","in","","0","0","0","https://x.com/undefined/status/1915416586338373796","1889325899176374272",
"1914550126372405268","Thu Apr 24 14:44:30 +0000 2025","0","@fufufafagila @asumsico @KejaksaanRI Demokrasi butuh kebebasan bicara bukan intimidasi. #PembungkamanDemokrasi #PembungkamanPers","1915416565648134187","","fufufafagila","in","","0","1","0","https://x.com/undefined/status/1915416565648134187","1903009260843520000",
"1914948465609859203","Thu Apr 24 14:44:24 +0000 2025","0","@tvOneNews Gimana kalo di kasih kewenangan lebih ni instansi #PembungkamanDemokrasi #PembungkamanPers","1915416541732147531","","tvOneNews","in","","0","0","0","https://x.com/undefined/status/1915416541732147531","1889325899176374272",
"1914603444842979331","Thu Apr 24 14:43:18 +0000 2025","0","@xioliexiolie @niwseir Demokrasi butuh kebebasan bicara bukan intimidasi. #PembungkamanDemokrasi #PembungkamanPers","1915416262546735582","","xioliexiolie","in","","0","0","0","https://x.com/undefined/status/1915416262546735582","1903009260843520000",
"1914603444842979331","Thu Apr 24 14:43:01 +0000 2025","0","@niwseir Demokrasi butuh kebebasan bicara bukan intimidasi. #PembungkamanDemokrasi #PembungkamanPers","1915416193646866670","","niwseir","in","","0","0","0","https://x.com/undefined/status/1915416193646866670","1903009260843520000",
"1914948465609859203","Thu Apr 24 14:38:02 +0000 2025","0","@tvOneNews Demokrasi butuh kebebasan bicara bukan intimidasi. #PembungkamanDemokrasi #PembungkamanPers","1915414936022593716","","tvOneNews","in","","0","0","0","https://x.com/undefined/status/1915414936022593716","1903009260843520000",
"1915414814043889776","Thu Apr 24 14:37:33 +0000 2025","52","MARI SUARAKAN BERSAMA #PembungkamanPers #PembungkamanDemokrasi https://t.co/bU4ZwsOM4J","1915414814043889776","https://pbs.twimg.com/media/GpTrfgxbYAQfiVh.jpg","","in","","0","0","1","https://x.com/undefined/status/1915414814043889776","1724349251361374208",
"1915090748351058260","Thu Apr 24 14:35:22 +0000 2025","0","@dudungtakdun9 @AdhieMassardi Demokrasi butuh kebebasan bicara bukan intimidasi. #PembungkamanDemokrasi #PembungkamanPers","1915414268507558270","","dudungtakdun9","in","","0","0","0","https://x.com/undefined/status/1915414268507558270","1903009260843520000",
"1915090748351058260","Thu Apr 24 14:35:03 +0000 2025","0","@AdhieMassardi Demokrasi butuh kebebasan bicara bukan intimidasi. #PembungkamanDemokrasi #PembungkamanPers","1915414188064989425","","secretinpublic_","in","","0","2","0","https://x.com/undefined/status/1915414188064989425","1903009260843520000",
"1915090748351058260","Thu Apr 24 14:32:14 +0000 2025","0","@AdhieMassardi Demokrasi butuh kebebasan bicara bukan intimidasi. #PembungkamanDemokrasi #PembungkamanPers","1915413477268836827","","AdhieMassardi","in","","0","5","0","https://x.com/undefined/status/1915413477268836827","1903009260843520000",
"1915090748351058260","Thu Apr 24 14:25:49 +0000 2025","0","@AdhieMassardi Kejagung jancok #PembungkamanDemokrasi #PembungkamanPers","1915411861853659365","","AdhieMassardi","in","","0","0","0","https://x.com/undefined/status/1915411861853659365","1889348018190815232",
"1915090748351058260","Thu Apr 24 14:25:07 +0000 2025","0","@AdhieMassardi Bukan hukum ditegakkan tapi kebebasan dibekap. #PembungkamanDemokrasi #PembungkamanPers","1915411688154972249","","AdhieMassardi","in","","0","0","0","https://x.com/undefined/status/1915411688154972249","1889348018190815232",
"1915090748351058260","Thu Apr 24 14:24:59 +0000 2025","0","@AdhieMassardi Ketika jaksa takut debat hukum jadi alat dendam. #PembungkamanDemokrasi #PembungkamanPers","1915411652628910461","","AdhieMassardi","in","","0","0","0","https://x.com/undefined/status/1915411652628910461","1889348018190815232",
"1915400124181942338","Thu Apr 24 14:10:40 +0000 2025","0","@xandradwil #PembungkamanDemokrasi #PembungkamanPers Kejaksaan tai!!","1915408052653822289","","xandradwil","in","","0","0","0","https://x.com/undefined/status/1915408052653822289","1724349251361374208",
"1915400169438535793","Thu Apr 24 14:10:32 +0000 2025","0","@windakusmdw #PembungkamanDemokrasi #PembungkamanPers Kejaksaan tai!!","1915408016050180591","","windakusmdw","in","","0","0","0","https://x.com/undefined/status/1915408016050180591","1724349251361374208",
"1915401246951027037","Thu Apr 24 14:10:23 +0000 2025","0","@ayuwulandaridin #PembungkamanDemokrasi #PembungkamanPers Kejaksaan tai!!","1915407977470738860","","ayuwulandaridin","in","","0","0","0","https://x.com/undefined/status/1915407977470738860","1724349251361374208",
"1915401539725996052","Thu Apr 24 14:10:05 +0000 2025","0","@ehuwedddeeuh #PembungkamanDemokrasi #PembungkamanPers Kejaksaan tai!!","1915407902153859419","","ehuwedddeeuh","in","","0","0","0","https://x.com/undefined/status/1915407902153859419","1724349251361374208",
"1915401590338642132","Thu Apr 24 14:09:56 +0000 2025","0","@melatijelitacit #PembungkamanDemokrasi #PembungkamanPers Kejaksaan tai!!","1915407865877254266","","melatijelitacit","in","","0","0","0","https://x.com/undefined/status/1915407865877254266","1724349251361374208",
"1915402052680982705","Thu Apr 24 14:09:47 +0000 2025","0","@Fadianadewik #PembungkamanDemokrasi #PembungkamanPers Kejaksaan tai!!","1915407828669653364","","Fadianadewik","in","","0","0","0","https://x.com/undefined/status/1915407828669653364","1724349251361374208",
"1915402281211859018","Thu Apr 24 14:09:37 +0000 2025","0","@queeniedarasari #PembungkamanDemokrasi #PembungkamanPers Kejaksaan tai!!","1915407788383064518","","queeniedarasari","in","","0","0","0","https://x.com/undefined/status/1915407788383064518","1724349251361374208",
"1915402799979864530","Thu Apr 24 14:09:30 +0000 2025","0","@weniTriMaharani #PembungkamanDemokrasi #PembungkamanPers Kejaksaan tai!!","1915407755659055490","","weniTriMaharani","in","","0","0","0","https://x.com/undefined/status/1915407755659055490","1724349251361374208",
"1915403333638013344","Thu Apr 24 14:09:19 +0000 2025","0","@trinirmalaben #PembungkamanDemokrasi #PembungkamanPers Kejaksaan tai!!","1915407711401120125","","trinirmalaben","in","","0","0","0","https://x.com/undefined/status/1915407711401120125","1724349251361374208",
"1915403864930738307","Thu Apr 24 14:09:06 +0000 2025","0","@putriayuuu99 #PembungkamanDemokrasi #PembungkamanPers Kejaksaan tai!!","1915407655520334227","","putriayuuu99","in","","0","0","0","https://x.com/undefined/status/1915407655520334227","1724349251361374208",
"1915404546131845286","Thu Apr 24 14:08:54 +0000 2025","0","@Irendwilestari #PembungkamanDemokrasi #PembungkamanPers Kejaksaan tai!!","1915407607038435536","","Irendwilestari","in","","0","0","0","https://x.com/undefined/status/1915407607038435536","1724349251361374208",
"1915404652088271089","Thu Apr 24 14:08:49 +0000 2025","0","@zalfadutami #PembungkamanDemokrasi #PembungkamanPers Kejaksaan tai!!","1915407585962041349","","zalfadutami","in","","0","0","0","https://x.com/undefined/status/1915407585962041349","1724349251361374208",
"1915404873535025155","Thu Apr 24 14:08:43 +0000 2025","0","@elvnarzdewi #PembungkamanDemokrasi #PembungkamanPers Kejaksaan tai!!","1915407560636784988","","elvnarzdewi","in","","0","0","0","https://x.com/undefined/status/1915407560636784988","1724349251361374208",
"1915405237751369998","Thu Apr 24 14:08:38 +0000 2025","0","@Freyamutilesta #PembungkamanDemokrasi #PembungkamanPers Kejaksaan tai!!","1915407538171871285","","Freyamutilesta","in","","0","0","0","https://x.com/undefined/status/1915407538171871285","1724349251361374208",
"1915090748351058260","Thu Apr 24 13:44:46 +0000 2025","1","@AdhieMassardi Miris ketika suara berbeda justru dibungkam. Demokrasi seharusnya memberi ruang untuk semua bukan hanya yang sejalan #PembungkamanDemokrasi #PembungkamanPers","1915401534437023987","","AdhieMassardi","in","","0","3","0","https://x.com/undefined/status/1915401534437023987","1876203231724097536",
"1915090748351058260","Thu Apr 24 13:44:19 +0000 2025","1","@AdhieMassardi Setiap kritik mestinya dipandang sebagai bentuk perhatian bukan permusuhan. Demokrasi tumbuh subur jika ruang dialog tetap dijaga #PembungkamanDemokrasi #PembungkamanPers","1915401421463196061","","AdhieMassardi","in","","0","2","0","https://x.com/undefined/status/1915401421463196061","1876199272494108673",
"1915090748351058260","Thu Apr 24 13:44:02 +0000 2025","0","@AdhieMassardi Kejaksaan anti kritik #PembungkamanDemokrasi #PembungkamanPers","1915401350042599841","","AdhieMassardi","in","","0","0","0","https://x.com/undefined/status/1915401350042599841","1889325899176374272",
"1915090748351058260","Thu Apr 24 13:11:23 +0000 2025","1","@AdhieMassardi Terlalu berharap kejaksaan di atas segalanya ketika d kritik langsung ngebungkam #PembungkamanDemokrasi #PembungkamanPers","1915393133095051680","","AdhieMassardi","in","","0","0","0","https://x.com/undefined/status/1915393133095051680","1896958764353568769",
"1915090748351058260","Thu Apr 24 13:10:45 +0000 2025","1","@AdhieMassardi Negara demokrasi tapi instansi anti kritik #PembungkamanDemokrasi #PembungkamanPers","1915392970703937918","","AdhieMassardi","in","","0","1","0","https://x.com/undefined/status/1915392970703937918","1896958764353568769",
"1915090748351058260","Thu Apr 24 13:08:16 +0000 2025","1","@AdhieMassardi Gimana kalo di kasih kewenangan lebih ni instansi #PembungkamanDemokrasi #PembungkamanPers","1915392346298171636","","AdhieMassardi","in","","0","2","0","https://x.com/undefined/status/1915392346298171636","1896958764353568769",
"1915090748351058260","Thu Apr 24 13:07:16 +0000 2025","0","@AdhieMassardi Pejabat gila anti kritik! #PembungkamanDemokrasi #PembungkamanPers","1915392096565158053","","AdhieMassardi","in","","0","0","0","https://x.com/undefined/status/1915392096565158053","1896958764353568769",
"1915090748351058260","Thu Apr 24 13:05:06 +0000 2025","4","@AdhieMassardi Kejaksaan anti kritik #PembungkamanDemokrasi #PembungkamanPers","1915391549271408828","","AdhieMassardi","in","","0","4","0","https://x.com/undefined/status/1915391549271408828","1896958764353568769",
"1902889534356066689","Fri Mar 21 01:06:39 +0000 2025","0","Ketika styrofoam terbuka Hussein melihat isinya kepala babi. Langsung ia membawa kotak kardus tersebut keluar gedung. Setelah kotak kardus sudah dibuka semuanya terlihat ada kepala babi dengan kedua telinganya terpotong. #Tempo #MajalahTempo #PembungkamanPers #Pers","1902889560604021024","","duniasekitarmu","in","","0","1","0","https://x.com/undefined/status/1902889560604021024","1896624141694078976",
"1902889534356066689","Fri Mar 21 01:06:38 +0000 2025","0","Ketika Hussein membuka kotak itu. Ia mencium bau busuk saat baru membuka bagian atas kardus tersebut. #Tempo #MajalahTempo #PembungkamanPers #Pers","1902889553884860748","","duniasekitarmu","in","","0","1","0","https://x.com/undefined/status/1902889553884860748","1896624141694078976",
"1902889534356066689","Fri Mar 21 01:06:36 +0000 2025","0","Saat itu Cica yang baru pulang dari liputan bersama Hussein Abri Yusuf Muda Dongoran. Mendapat informasi ada paket kiriman untuknya lalu ia membawa kotak kardus tersebut ke dalam kantor. #Tempo #MajalahTempo #PembungkamanPers #Pers","1902889548222452082","","duniasekitarmu","in","","0","1","0","https://x.com/undefined/status/1902889548222452082","1896624141694078976",
"1902889534356066689","Fri Mar 21 01:06:35 +0000 2025","0","Kotak berisi kepala babi tersebut ditujukan kepada Cica wartawan desk politik dan host siniar Bocor Alus Politik. #Tempo #MajalahTempo #PembungkamanPers #Pers","1902889541721329850","","duniasekitarmu","in","","0","1","0","https://x.com/undefined/status/1902889541721329850","1896624141694078976",
"1902889534356066689","Fri Mar 21 01:06:34 +0000 2025","0","Rabu 19 Maret 2025 Kantor Tempo mendapatkan kiriman paket berupa kepala babi yang disimpan dalam sebuah kardus kotak yang dilapisi dengan styrofoam. #Tempo #MajalahTempo #PembungkamanPers #Pers","1902889537283760615","","duniasekitarmu","in","","0","1","0","https://x.com/undefined/status/1902889537283760615","1896624141694078976",
"1891455959748190227","Mon Feb 17 11:53:37 +0000 2025","0","#PembungkamanPERS Tidak ada seekor pun media online yg liput Demo #IndonesiaGelap https://t.co/D58ueVHHLP","1891455959748190227","https://pbs.twimg.com/media/Gj_NK8XaIAAXKVl.jpg","","in","","0","0","0","https://x.com/undefined/status/1891455959748190227","1548874746083053569",
